,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,InjuryLengthDays,NumberInjuries
230,1888,2011-03-01,2011-02-08,1610612765,Pistons,Richard Hamilton,sore groin (DNP),activated from IL,21 days,33
231,1888,2012-01-17,2012-01-01,1610612741,Bulls,Richard Hamilton,sore left groin (DNP),activated from IL,16 days,33
232,1888,2012-02-28,2012-01-27,1610612741,Bulls,Richard Hamilton,bruised thigh / groin injury (DNP),activated from IL,32 days,33
233,1888,2012-04-02,2012-03-07,1610612741,Bulls,Richard Hamilton,right shoulder injury (DNP),activated from IL (P),26 days,33
234,1888,2012-12-29,2012-12-02,1610612741,Bulls,Richard Hamilton,torn plantar fascia in left foot (out indefinitely),activated from IL,27 days,33
235,1888,2013-04-09,2013-02-28,1610612741,Bulls,Richard Hamilton,lower back spasms (DNP),activated from IL,40 days,33
236,1889,2016-04-02,2016-03-30,1610612759,Spurs,Andre Miller,placed on IL for rest,activated from IL,3 days,3
237,1889,2016-04-19,2016-04-17,1610612759,Spurs,Andre Miller,placed on IL,activated from IL,2 days,3
238,1889,2016-04-24,2016-04-22,1610612759,Spurs,Andre Miller,placed on IL,activated from IL,2 days,3
239,1890,2011-03-23,2011-01-01,1610612742,Mavericks,Shawn Marion,bruised thigh (DNP),activated from IL,81 days,16
240,1890,2012-11-16,2012-03-17,1610612742,Mavericks,Shawn Marion,sore left knee (DNP),activated from IL,244 days,16
241,1890,2012-12-12,2012-12-08,1610612742,Mavericks,Shawn Marion,placed on IL with strained right groin,activated from IL,4 days,16
242,1890,2013-03-20,2013-03-08,1610612742,Mavericks,Shawn Marion,placed on IL with bruised left calf,activated from IL,12 days,16
243,1890,2014-01-13,2013-03-20,1610612742,Mavericks,Shawn Marion,strained left calf (DNP),activated from IL,299 days,16
244,1890,2014-02-05,2014-01-13,1610612742,Mavericks,Shawn Marion,bruised right shoulder (DNP),activated from IL,23 days,16
245,1890,2015-01-02,2014-12-30,1610612739,Cavaliers,Shawn Marion,sprained left ankle (DTD),returned to lineup,3 days,16
246,1890,2015-01-13,2015-01-09,1610612739,Cavaliers,Shawn Marion,strained left hip (DTD),returned to lineup,4 days,16
247,1890,2015-03-16,2015-02-24,1610612739,Cavaliers,Shawn Marion,placed on IL with strained left hip,activated from IL,20 days,16
248,1891,2012-02-19,2012-02-15,1610612742,Mavericks,Jason Terry,placed on IL with quadriceps injury,activated from IL,4 days,12
249,1891,2013-12-23,2012-04-21,1610612742,Mavericks,Jason Terry,rest (DNP),activated from IL,611 days,12
250,1891,2015-03-21,2014-02-22,1610612758,Kings,Jason Terry,placed on IL recovering from surgery on left knee (out for season),returned to lineup,392 days,12
251,1891,2016-11-06,2016-11-05,1610612749,Bucks,Jason Terry,placed on IL,activated from IL,1 days,12
252,1891,2017-12-19,2017-12-06,1610612749,Bucks,Jason Terry,strained left calf (DTD),activated from IL,13 days,12
253,1891,2017-12-19,2017-12-06,1610612749,Bucks,Jason Terry,placed on IL with strained left knee,activated from IL,13 days,12
254,1894,2010-12-27,2010-11-27,1610612749,Bucks,Corey Maggette,sore left ankle (DNP),activated from IL,30 days,10
255,1894,2011-02-16,2011-02-14,1610612749,Bucks,Corey Maggette,placed on IL witih back injury,activated from IL,2 days,10
256,1894,2011-03-13,2011-03-08,1610612749,Bucks,Corey Maggette,placed on IL with sore right knee,activated from IL,5 days,10
257,1894,2012-11-14,2012-10-31,1610612765,Pistons,Corey Maggette,placed on IL with strained left calf,activated from IL,14 days,10
258,1894,2012-12-26,2012-12-21,1610612765,Pistons,Corey Maggette,placed on IL,activated from IL,5 days,10
259,1894,2013-01-17,2013-01-06,1610612765,Pistons,Corey Maggette,placed on IL with flu,activated from IL,11 days,10
260,1894,2013-02-08,2013-02-04,1610612765,Pistons,Corey Maggette,placed on IL,activated from IL,4 days,10
261,1899,2011-04-01,2011-03-30,1610612754,Pacers,James Posey,placed on IL,activated from IL,2 days,3
262,1899,2011-04-13,2011-04-10,1610612754,Pacers,James Posey,placed on IL,activated from IL,3 days,3
263,1902,2010-11-16,2010-10-30,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,17 days,34
264,1902,2010-11-23,2010-11-22,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,1 days,34
265,1902,2010-12-08,2010-12-03,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,5 days,34
266,1902,2011-01-02,2010-12-11,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,22 days,34
267,1902,2011-02-21,2011-02-16,1610612754,Pacers,Jeff Foster,placed on IL with sprained ankle,activated from IL,5 days,34
268,1902,2011-03-11,2011-03-08,1610612754,Pacers,Jeff Foster,placed on IL with sore back,activated from IL,3 days,34
269,1902,2012-01-06,2011-12-26,1610612754,Pacers,Jeff Foster,placed on IL with back injury,activated from IL,11 days,34
270,1905,2011-01-01,2010-12-29,1610612762,Jazz,Andrei Kirilenko,placed on IL with strained lower back,activated from IL,3 days,44
271,1905,2013-11-01,2011-02-02,1610612762,Jazz,Andrei Kirilenko,sprained left ankle (DNP),activated from IL,1003 days,44
272,1905,2013-12-31,2013-11-09,1610612751,Nets,Andrei Kirilenko,placed on IL with back injury,activated from IL,52 days,44
273,1905,2014-03-15,2014-01-31,1610612751,Nets,Andrei Kirilenko,sore right calf (DNP),activated from IL,43 days,44
274,1922,2011-01-25,2011-01-22,1610612762,Jazz,Francisco Elson,placed on IL with quadriceps injury,activated from IL,3 days,5
275,1922,2011-03-23,2011-02-07,1610612762,Jazz,Francisco Elson,left knee injury (DTD),activated from IL,44 days,5
276,1938,2011-03-31,2011-03-28,1610612759,Spurs,Manu Ginobili,placed on IL with bruised left quadriceps,activated from IL,3 days,76
277,1938,2011-04-13,2011-04-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,1 days,76
278,1938,2011-04-20,2011-04-17,1610612759,Spurs,Manu Ginobili,placed on IL with sprained right ankle (P) / elbow injury (CBC),activated from IL,3 days,76
279,1938,2012-02-11,2012-01-02,1610612759,Spurs,Manu Ginobili,broken bone in left hand (out indefinitely),activated from IL,40 days,76
280,1938,2012-03-04,2012-02-20,1610612759,Spurs,Manu Ginobili,placed on IL with strained left oblique muscle,activated from IL,13 days,76
281,1938,2012-03-17,2012-03-16,1610612759,Spurs,Manu Ginobili,placed on IL with hip flexor injury,activated from IL,1 days,76
282,1938,2012-11-03,2012-03-24,1610612759,Spurs,Manu Ginobili,sore hip (DNP) (P),activated from IL,224 days,76
283,1938,2012-11-03,2012-03-24,1610612759,Spurs,Manu Ginobili,placed on IL with sore hip (F),activated from IL,224 days,76
284,1938,2013-01-23,2012-11-29,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,55 days,76
285,1938,2013-04-17,2013-02-02,1610612759,Spurs,Manu Ginobili,sore left hamstring (DNP),activated from IL,74 days,76
286,1938,2014-02-18,2013-12-19,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,61 days,76
287,1938,2014-04-14,2014-04-03,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,11 days,76
288,1938,2014-12-09,2014-07-02,1610612759,Spurs,Manu Ginobili,stress fracture in right leg (out indefinitely),returned to lineup,160 days,76
289,1938,2014-12-12,2014-12-10,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,2 days,76
290,1938,2014-12-17,2014-12-15,1610612759,Spurs,Manu Ginobili,bruised lower back (DTD),returned to lineup,2 days,76
291,1938,2014-12-22,2014-12-20,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,2 days,76
292,1938,2015-01-13,2015-01-10,1610612759,Spurs,Manu Ginobili,placed on IL with back spasms,activated from IL,3 days,76
293,1938,2015-02-11,2015-02-09,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,2 days,76
294,1938,2015-03-12,2015-03-10,1610612759,Spurs,Manu Ginobili,placed on IL with illness,activated from IL,2 days,76
295,1938,2015-03-24,2015-03-16,1610612759,Spurs,Manu Ginobili,sprained right ankle (DTD),activated from IL,8 days,76
296,1938,2015-11-16,2015-11-14,1610612759,Spurs,Manu Ginobili,placed on IL with strained abductor (P) / adductor (CBC),activated from IL,2 days,76
297,1938,2015-11-21,2015-11-18,1610612759,Spurs,Manu Ginobili,placed on IL with hip injury,activated from IL,3 days,76
298,1938,2015-11-28,2015-11-27,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,1 days,76
299,1938,2015-12-28,2015-12-07,1610612759,Spurs,Manu Ginobili,rest (DTD),activated from IL,21 days,76
300,1938,2016-03-05,2016-02-04,1610612759,Spurs,Manu Ginobili,surgery to repair testicle injury (out indefinitely),activated from IL,30 days,76
301,1938,2016-03-10,2016-03-08,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,2 days,76
302,1938,2016-03-30,2016-03-26,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,4 days,76
303,1938,2016-04-10,2016-04-08,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,2 days,76
304,1938,2016-04-17,2016-04-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,5 days,76
305,1938,2016-10-30,2016-10-29,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,1 days,76
306,1938,2016-11-29,2016-11-26,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,3 days,76
307,1938,2016-12-02,2016-11-30,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,2 days,76
308,1938,2016-12-25,2016-12-06,1610612759,Spurs,Manu Ginobili,rest (DTD),activated from IL,19 days,76
309,1938,2017-01-24,2017-01-22,1610612759,Spurs,Manu Ginobili,sore back / back spasms (DTD),returned to lineup,2 days,76
310,1938,2017-03-06,2017-02-15,1610612759,Spurs,Manu Ginobili,left ankle impingement (DTD),activated from IL,19 days,76
311,1938,2017-03-11,2017-03-09,1610612759,Spurs,Manu Ginobili,placed on IL,activated from IL,2 days,76
312,1938,2017-03-21,2017-03-19,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,2 days,76
313,1938,2017-04-08,2017-04-05,1610612759,Spurs,Manu Ginobili,bruised right quadriceps (DTD),returned to lineup,3 days,76
314,1938,2017-11-02,2017-10-30,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,3 days,76
315,1938,2017-11-14,2017-11-11,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,3 days,76
316,1938,2017-12-04,2017-12-03,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,1 days,76
317,1938,2017-12-12,2017-12-09,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,3 days,76
318,1938,2017-12-23,2017-12-21,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,2 days,76
319,1938,2018-01-05,2018-01-03,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,2 days,76
320,1938,2018-01-11,2018-01-08,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,3 days,76
321,1938,2018-01-28,2018-01-16,1610612759,Spurs,Manu Ginobili,bruised right thigh (DTD),returned to lineup,12 days,76
322,1938,2018-02-28,2018-02-25,1610612759,Spurs,Manu Ginobili,bruised sternum (DTD),returned to lineup,3 days,76
323,1938,2018-03-13,2018-03-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,1 days,76
324,1938,2018-04-07,2018-04-04,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,3 days,76
325,1952,2012-03-05,2010-11-15,1610612762,Jazz,Raja Bell,strained left abductor (DNP),activated from IL,476 days,20
326,1952,2012-04-26,2012-03-17,1610612762,Jazz,Raja Bell,strained left / right (CBC) adductor (DNP),activated from IL (P),40 days,20
327,2030,2010-12-22,2010-10-27,1610612743,Nuggets,Kenyon Martin,placed on IL recovering from surgery on left knee,activated from IL,56 days,29
328,2030,2011-01-11,2010-12-29,1610612743,Nuggets,Kenyon Martin,sore left knee (DNP),activated from IL,13 days,29
329,2030,2011-01-16,2011-01-15,1610612743,Nuggets,Kenyon Martin,placed on IL with sore knee,activated from IL,1 days,29
330,2030,2011-01-31,2011-01-26,1610612743,Nuggets,Kenyon Martin,left knee injury (DNP),activated from IL,5 days,29
331,2030,2011-02-28,2011-02-25,1610612743,Nuggets,Kenyon Martin,placed on IL with flu,activated from IL,3 days,29
332,2030,2012-02-08,2011-04-13,1610612743,Nuggets,Kenyon Martin,rest (DNP),activated from IL,301 days,29
333,2030,2013-12-25,2012-03-09,1610612746,Clippers,Kenyon Martin,sore ribs (DNP),activated from IL,656 days,29
334,2030,2014-01-28,2014-01-03,1610612752,Knicks,Kenyon Martin,sore left ankle (DNP),activated from IL,25 days,29
335,2030,2015-02-19,2014-01-30,1610612752,Knicks,Kenyon Martin,sprained left ankle (DNP),returned to lineup,385 days,29
336,2034,2010-12-20,2010-10-22,1610612748,Heat,Mike Miller,surgery on right hand to repair a broken thumb and ligament damage (out indefinitely),activated from IL,59 days,17
337,2034,2011-02-27,2011-02-16,1610612748,Heat,Mike Miller,placed on IL with right eye (P) / head (CBC) injury,activated from IL,11 days,17
338,2034,2011-04-03,2011-03-29,1610612748,Heat,Mike Miller,bruised left knee (DNP),activated from IL,5 days,17
339,2034,2012-01-17,2011-04-13,1610612748,Heat,Mike Miller,thumb injury (DTD),activated from IL,279 days,17
340,2034,2012-04-08,2012-03-13,1610612748,Heat,Mike Miller,placed on IL with sprained left ankle,activated from IL,26 days,17
341,2034,2013-02-14,2012-04-13,1610612748,Heat,Mike Miller,ankle injury (DNP),activated from IL,307 days,17
342,2034,2013-02-24,2013-02-20,1610612748,Heat,Mike Miller,placed on IL with ear infection,activated from IL,4 days,17
343,2034,2014-12-19,2014-12-08,1610612739,Cavaliers,Mike Miller,placed on IL with concussion,activated from IL,11 days,17
344,2034,2016-02-07,2016-02-05,1610612743,Nuggets,Mike Miller,placed on IL,activated from IL,2 days,17
345,2034,2017-03-26,2017-03-24,1610612743,Nuggets,Mike Miller,placed on IL,activated from IL,2 days,17
346,2034,2017-03-31,2017-03-28,1610612743,Nuggets,Mike Miller,placed on IL,activated from IL,3 days,17
347,2037,2010-12-26,2010-11-03,1610612737,Hawks,Jamal Crawford,turf toe (DNP),activated from IL,53 days,32
348,2037,2014-11-03,2013-01-04,1610612746,Clippers,Jamal Crawford,sore left foot (DNP),returned to lineup,668 days,32
349,2037,2015-04-07,2015-03-04,1610612746,Clippers,Jamal Crawford,bruised right calf (DTD),activated from IL,34 days,32
350,2037,2018-01-24,2016-04-06,1610612746,Clippers,Jamal Crawford,rest (DTD),returned to lineup,658 days,32
351,2037,2018-12-13,2018-12-10,1610612756,Suns,Jamal Crawford,sore left knee (DTD),returned to lineup,3 days,32
352,2037,2018-12-28,2018-12-26,1610612756,Suns,Jamal Crawford,sore left knee (DTD),returned to lineup,2 days,32
353,2037,2019-01-20,2019-01-15,1610612756,Suns,Jamal Crawford,sore left knee (DTD),returned to lineup,5 days,32
354,2037,2020-08-04,2020-07-31,1610612751,Nets,Jamal Crawford,placed on IL with conditioning,activated from IL,4 days,32
355,2038,2013-01-22,2012-12-26,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,27 days,8
356,2038,2013-01-30,2013-01-26,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,4 days,8
357,2038,2013-02-05,2013-02-01,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,4 days,8
358,2038,2013-02-26,2013-02-20,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,6 days,8
359,2038,2013-03-19,2013-02-27,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,20 days,8
360,2038,2013-04-09,2013-03-24,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,16 days,8
361,2038,2013-04-17,2013-04-15,1610612749,Bucks,Joel Przybilla,placed on IL,activated from IL,2 days,8
362,2039,2012-01-26,2011-02-02,1610612749,Bucks,Keyon Dooling,flu (DNP),activated from IL,358 days,6
363,2039,2012-02-12,2012-01-27,1610612738,Celtics,Keyon Dooling,right hip pointer (DNP),activated from IL,16 days,6
364,2041,2010-10-29,2010-10-27,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,2 days,10
365,2041,2010-12-01,2010-11-12,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,19 days,10
366,2041,2011-01-02,2010-12-22,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,11 days,10
367,2041,2011-01-17,2011-01-08,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,9 days,10
368,2041,2011-01-21,2011-01-18,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,3 days,10
369,2041,2011-03-12,2011-02-02,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,38 days,10
370,2041,2011-03-26,2011-03-15,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,11 days,10
371,2041,2011-04-24,2011-04-19,1610612737,Hawks,Etan Thomas,placed on IL,activated from IL,5 days,10
372,2045,2012-01-23,2012-01-18,1610612753,Magic,Hedo Turkoglu,placed on IL with back spasms,activated from IL,5 days,14
373,2045,2012-04-26,2012-04-06,1610612753,Magic,Hedo Turkoglu,surgery to repair facial fracture (out for season),activated from IL,20 days,14
374,2045,2012-12-29,2012-11-04,1610612753,Magic,Hedo Turkoglu,placed on IL with fractured left hand,activated from IL,55 days,14
375,2045,2013-01-28,2013-01-09,1610612753,Magic,Hedo Turkoglu,left hand injury (DTD),activated from IL,19 days,14
376,2045,2015-02-08,2013-02-06,1610612753,Magic,Hedo Turkoglu,flu-like symptoms (DNP),returned to lineup,732 days,14
377,2047,2012-01-16,2010-12-14,1610612753,Magic,Quentin Richardson,sore left elbow (DNP),activated from IL,398 days,7
378,2047,2012-03-05,2012-02-29,1610612753,Magic,Quentin Richardson,placed on IL with Achilles tendon injury,activated from IL,5 days,7
379,2047,2012-04-09,2012-04-05,1610612753,Magic,Quentin Richardson,placed on IL with sore back,activated from IL,4 days,7
380,2048,2010-10-29,2010-10-27,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,2 days,13
381,2048,2010-11-06,2010-11-02,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,4 days,13
382,2048,2010-11-20,2010-11-13,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,7 days,13
383,2048,2010-12-23,2010-12-20,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,3 days,13
384,2048,2011-01-15,2010-12-25,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,21 days,13
385,2048,2011-02-03,2011-01-30,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,4 days,13
386,2048,2011-02-16,2011-02-06,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,10 days,13
387,2048,2011-03-12,2011-02-27,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,13 days,13
388,2048,2011-04-06,2011-04-03,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,3 days,13
389,2048,2011-04-10,2011-04-08,1610612748,Heat,Jamaal Magloire,placed on IL,activated from IL,2 days,13
